id,business_description,domain_suggestions,business_type,complexity,is_edge_case,num_suggestions,keywords,city,instruction_format,edge_case_category
789,consulting firm specializing in operations,"['operationsconsultingsolutions.org', 'bestbus.co', 'profplace.com', 'businessadvisory.net', 'primebusi.com', 'consultingfirmservice.com', 'operatfy.com']",consulting_firm,medium,False,7,"['consulting', 'firm', 'specializing', 'operations']",Baltimore,"Generate domain name suggestions for the following business:

Business: consulting firm specializing in operations

Domain suggestions:
- operationsconsultingsolutions.org
- bestbus.co
- profplace.com
- businessadvisory.net
- primebusi.com
- consultingfirmservice.com
- operatfy.com",
690,photography studio specializing in portrait,"['lenseasy.com', 'creativephotocapture.com', 'phoenixvisu.net']",photography_studio,medium,False,3,"['photography', 'studio', 'specializing', 'portrait']",Phoenix,"Generate domain name suggestions for the following business:

Business: photography studio specializing in portrait

Domain suggestions:
- lenseasy.com
- creativephotocapture.com
- phoenixvisu.net",
517,residential cleaning service in riverside,"['cleancleaningresidential.com', 'riversidespotlesscleaning.com', 'spot247.com', 'localclean.com', 'fresh.com', 'freshfy.com']",cleaning_service,medium,False,6,"['residential', 'cleaning', 'service', 'riverside']",Washington DC,"Generate domain name suggestions for the following business:

Business: residential cleaning service in riverside

Domain suggestions:
- cleancleaningresidential.com
- riversidespotlesscleaning.com
- spot247.com
- localclean.com
- fresh.com
- freshfy.com",
edge_48,Cloud-based consulting firm with microservices architecture and API-first approach,"['cloud.com', 'cloudpro.com']",consulting_firm,edge_case,True,2,,,"Generate domain name suggestions for the following business:

Business: Cloud-based consulting firm with microservices architecture and API-first approach

Domain suggestions:
- cloud.com
- cloudpro.com",technical_jargon
375,vegan restaurant in Chicago,"['spotdeli.com', 'chicagoflav.com', 'veganchicago.com', 'cuisinefresh.com']",restaurant,medium,False,4,"['vegan', 'restaurant', 'chicago']",Chicago,"Generate domain name suggestions for the following business:

Business: vegan restaurant in Chicago

Domain suggestions:
- spotdeli.com
- chicagoflav.com
- veganchicago.com
- cuisinefresh.com",
760,consulting firm specializing in HR,"['businessadvisorystrategy.com', 'consultingfirmstrategy.com', 'consultingfirmpro.org', 'businessstrategy.com', '3xp.co', 'expertsbusiness.com', 'solutionsgroup.com']",consulting_firm,medium,False,7,"['consulting', 'firm', 'specializing']",Jacksonville,"Generate domain name suggestions for the following business:

Business: consulting firm specializing in HR

Domain suggestions:
- businessadvisorystrategy.com
- consultingfirmstrategy.com
- consultingfirmpro.org
- businessstrategy.com
- 3xp.co
- expertsbusiness.com
- solutionsgroup.com",
803,wellness fitness center in Fort Worth,"['fitnesscenterpower.com', 'quickworth.com', 'active.com', 'trainpro.com', 'powerfitnesscenter.com', 'fitnesscenterworks.com']",fitness_center,medium,False,6,"['wellness', 'fitness', 'center', 'fort', 'worth']",Fort Worth,"Generate domain name suggestions for the following business:

Business: wellness fitness center in Fort Worth

Domain suggestions:
- fitnesscenterpower.com
- quickworth.com
- active.com
- trainpro.com
- powerfitnesscenter.com
- fitnesscenterworks.com",
208,law firm,"['legaltop.com', 'worksfirm.net', 'prorights.com', 'rightsthe.net']",law_firm,simple,False,4,"['law', 'firm']",,"Generate domain name suggestions for the following business:

Business: law firm

Domain suggestions:
- legaltop.com
- worksfirm.net
- prorights.com
- rightsthe.net",
97,restaurant,"['kitchenrestaurant.com', 'smartdining.net', 'restaurantrestaurant.com', 'flavor.com']",restaurant,simple,False,4,['restaurant'],,"Generate domain name suggestions for the following business:

Business: restaurant

Domain suggestions:
- kitchenrestaurant.com
- smartdining.net
- restaurantrestaurant.com
- flavor.com",
792,fast food restaurant in Indianapolis,"['chefdeliciouskitchen.com', 'restauranttaste.com', 'restaurantgroup.com', 'indianapoliskitchen.org', 'diningco.net']",restaurant,medium,False,5,"['fast', 'food', 'restaurant', 'indianapolis']",Indianapolis,"Generate domain name suggestions for the following business:

Business: fast food restaurant in Indianapolis

Domain suggestions:
- chefdeliciouskitchen.com
- restauranttaste.com
- restaurantgroup.com
- indianapoliskitchen.org
- diningco.net",
490,family dentistry dental practice in Chicago,"['dentalpracticeteeth.com', 'familydentaloral.com', 'chicagooral.com']",dental_practice,medium,False,3,"['family', 'dentistry', 'dental', 'practice', 'chicago']",Chicago,"Generate domain name suggestions for the following business:

Business: family dentistry dental practice in Chicago

Domain suggestions:
- dentalpracticeteeth.com
- familydentaloral.com
- chicagooral.com",
836,tech startup,"['247platform.net', 'cloudmy.com', 'startuptechstartup.com', 'inn27.com']",tech_startup,simple,False,4,"['tech', 'startup']",,"Generate domain name suggestions for the following business:

Business: tech startup

Domain suggestions:
- 247platform.net
- cloudmy.com
- startuptechstartup.com
- inn27.com",
317,landscaping,"['247land.com', 'green.com', 'smartgreen.com', 'outdoorlandscape.net', 'landsc33.com', 'landsly.io']",landscaping,simple,False,6,['landscaping'],,"Generate domain name suggestions for the following business:

Business: landscaping

Domain suggestions:
- 247land.com
- green.com
- smartgreen.com
- outdoorlandscape.net
- landsc33.com
- landsly.io",
423,"We are a family-owned dental practice in Charlotte specializing in cosmetic, known for our professional and friendly approach","['labfrie.com', 'familyknown.com', 'dentalcharlotte.com', 'dentalpracticeplus.com', 'proowne.co', 'friendlyprofessionaloral.com', 'charlottelocal.com']",dental_practice,complex,False,7,"['family', 'owned', 'dental', 'practice', 'charlotte', 'specializing', 'cosmetic', 'known', 'professional', 'friendly', 'approach']",Charlotte,"Generate domain name suggestions for the following business:

Business: We are a family-owned dental practice in Charlotte specializing in cosmetic, known for our professional and friendly approach

Domain suggestions:
- labfrie.com
- familyknown.com
- dentalcharlotte.com
- dentalpracticeplus.com
- proowne.co
- friendlyprofessionaloral.com
- charlottelocal.com",
416,landscaping specializing in commercial,"['c0mm.co', 'greencommercial.com', 'landscapingspot.com']",landscaping,medium,False,3,"['landscaping', 'specializing', 'commercial']",San Diego,"Generate domain name suggestions for the following business:

Business: landscaping specializing in commercial

Domain suggestions:
- c0mm.co
- greencommercial.com
- landscapingspot.com",
716,specialist healthcare clinic in Baltimore,"['baltimoreheal.net', 'healingwellness.com', 'grouphealing.com', 'clinichealthcarewellness.com']",healthcare_clinic,medium,False,4,"['specialist', 'healthcare', 'clinic', 'baltimore']",Baltimore,"Generate domain name suggestions for the following business:

Business: specialist healthcare clinic in Baltimore

Domain suggestions:
- baltimoreheal.net
- healingwellness.com
- grouphealing.com
- clinichealthcarewellness.com",
698,"We are a expert consulting firm in Philadelphia specializing in operations, dedicated to meeting all your consulting firm needs","['advisoly.com', 'expertsphiladelphiafirm.com', 'consultingfirmspot.com']",consulting_firm,complex,False,3,"['expert', 'consulting', 'firm', 'philadelphia', 'specializing', 'operations', 'dedicated', 'meeting', 'consulting', 'firm', 'needs']",Philadelphia,"Generate domain name suggestions for the following business:

Business: We are a expert consulting firm in Philadelphia specializing in operations, dedicated to meeting all your consulting firm needs

Domain suggestions:
- advisoly.com
- expertsphiladelphiafirm.com
- consultingfirmspot.com",
765,financial consulting firm in Houston,"['worksprofessional.net', 'consultingfirmco.com', 'professionalconsultingfirm.com', 'str.co', 'houstoncons.com']",consulting_firm,medium,False,5,"['financial', 'consulting', 'firm', 'houston']",Houston,"Generate domain name suggestions for the following business:

Business: financial consulting firm in Houston

Domain suggestions:
- worksprofessional.net
- consultingfirmco.com
- professionalconsultingfirm.com
- str.co
- houstoncons.com",
550,expert real estate agency offering commercial services in the uptown area of Houston,"['realestateagencyzone.com', 'serv.com', 'houstonhous.net', 'houstonproperty.org', 'mymarket.com', 'houst247.com', 'realestateagencyhome.com']",real_estate_agency,complex,False,7,"['expert', 'real', 'estate', 'agency', 'offering', 'commercial', 'services', 'uptown', 'houston']",Houston,"Generate domain name suggestions for the following business:

Business: expert real estate agency offering commercial services in the uptown area of Houston

Domain suggestions:
- realestateagencyzone.com
- serv.com
- houstonhous.net
- houstonproperty.org
- mymarket.com
- houst247.com
- realestateagencyhome.com",
84,accounting firm,"['taxaccounting.com', 'firm86.net', 'firmfy.com', 'accountinghub.com', 'accountingco.com']",accounting_firm,simple,False,5,"['accounting', 'firm']",,"Generate domain name suggestions for the following business:

Business: accounting firm

Domain suggestions:
- taxaccounting.com
- firm86.net
- firmfy.com
- accountinghub.com
- accountingco.com",
edge_132,company,"['company.com', 'companypro.com', 'bestcompany.com']",unknown,edge_case,True,3,,,"Generate domain name suggestions for the following business:

Business: company

Domain suggestions:
- company.com
- companypro.com
- bestcompany.com",minimal_descriptions
778,local auto repair offering foreign cars services,"['carly.com', 'autorepairgroup.com', 'servicesforeign.com', 'labrepa.com']",auto_repair,medium,False,4,"['local', 'auto', 'repair', 'offering', 'foreign', 'cars', 'services']",Los Angeles,"Generate domain name suggestions for the following business:

Business: local auto repair offering foreign cars services

Domain suggestions:
- carly.com
- autorepairgroup.com
- servicesforeign.com
- labrepa.com",
660,specialized fitness center offering boxing services in the midtown area of San Jose,"['servicesjosespecialized.com', 'hubservices.net', 'musclefitnesscenter.com', 'midtownsanjose.com', 'fitnesscenterco.com', 'midtoly.net']",fitness_center,complex,False,6,"['specialized', 'fitness', 'center', 'offering', 'boxing', 'services', 'midtown', 'san', 'jose']",San Jose,"Generate domain name suggestions for the following business:

Business: specialized fitness center offering boxing services in the midtown area of San Jose

Domain suggestions:
- servicesjosespecialized.com
- hubservices.net
- musclefitnesscenter.com
- midtownsanjose.com
- fitnesscenterco.com
- midtoly.net",
830,fair trade coffee shop in residential area,"['chicagotrade.com', 'themornin.com', 'cafeshoplatte.com', 'coffeeshophub.com', 'coffeeshopplus.com', 'placemorn.net', 'resi35.com']",coffee_shop,medium,False,7,"['fair', 'trade', 'coffee', 'shop', 'residential']",Chicago,"Generate domain name suggestions for the following business:

Business: fair trade coffee shop in residential area

Domain suggestions:
- chicagotrade.com
- themornin.com
- cafeshoplatte.com
- coffeeshophub.com
- coffeeshopplus.com
- placemorn.net
- resi35.com",
516,restaurant,"['deliciousgrillfresh.net', 'tastely.com', 'flavorbest.com']",restaurant,simple,False,3,['restaurant'],,"Generate domain name suggestions for the following business:

Business: restaurant

Domain suggestions:
- deliciousgrillfresh.net
- tastely.com
- flavorbest.com",
231,small business accounting firm in Indianapolis,"['tax.com', 'accountingfirm.com', 'taxbooks.com', 'indianapolisbook.net', 'accountingfirmsolutions.com', 'indianapolisfina.net']",accounting_firm,medium,False,6,"['small', 'business', 'accounting', 'firm', 'indianapolis']",Indianapolis,"Generate domain name suggestions for the following business:

Business: small business accounting firm in Indianapolis

Domain suggestions:
- tax.com
- accountingfirm.com
- taxbooks.com
- indianapolisbook.net
- accountingfirmsolutions.com
- indianapolisfina.net",
edge_125,place,"['place.com', 'placepro.com']",unknown,edge_case,True,2,,,"Generate domain name suggestions for the following business:

Business: place

Domain suggestions:
- place.com
- placepro.com",minimal_descriptions
170,fine dining catering in community,"['cateringparty.net', 'diningcateringparty.com', 'losangelesdining.com', 'diningeventfine.com', 'topcate.com', 'communityfoodfine.com', 'losangelescate.com']",catering,medium,False,7,"['fine', 'dining', 'catering', 'community']",Los Angeles,"Generate domain name suggestions for the following business:

Business: fine dining catering in community

Domain suggestions:
- cateringparty.net
- diningcateringparty.com
- losangelesdining.com
- diningeventfine.com
- topcate.com
- communityfoodfine.com
- losangelescate.com",
688,landscaping,"['gardensolutions.net', 'landscapingexpert.net', 'landsc19.com', 'landscapinggardenlandscape.com', 'landscapingpro.com', 'landworks.com', 'outdoorlandscapinggarden.com']",landscaping,simple,False,7,['landscaping'],,"Generate domain name suggestions for the following business:

Business: landscaping

Domain suggestions:
- gardensolutions.net
- landscapingexpert.net
- landsc19.com
- landscapinggardenlandscape.com
- landscapingpro.com
- landworks.com
- outdoorlandscapinggarden.com",
764,fashion retail store in hillside,"['charlottestyl.com', 'outlet.com', 'retailstoreplus.com', 'groupboutique.com', 'quickmark.com', 'shopgroup.com']",retail_store,medium,False,6,"['fashion', 'retail', 'store', 'hillside']",Charlotte,"Generate domain name suggestions for the following business:

Business: fashion retail store in hillside

Domain suggestions:
- charlottestyl.com
- outlet.com
- retailstoreplus.com
- groupboutique.com
- quickmark.com
- shopgroup.com",
833,law firm specializing in corporate,"['localadvocate.net', 'lawfirmjustice.com', 'attorneyjusticelegal.com', 'corporatedefensecounsel.com', 'attorneyplus.com', 'topadvocate.com']",law_firm,medium,False,6,"['law', 'firm', 'specializing', 'corporate']",Fort Worth,"Generate domain name suggestions for the following business:

Business: law firm specializing in corporate

Domain suggestions:
- localadvocate.net
- lawfirmjustice.com
- attorneyjusticelegal.com
- corporatedefensecounsel.com
- attorneyplus.com
- topadvocate.com",
105,fitness center specializing in crossfit,"['specializingwellnesstraining.com', '247powe.com', 'power.io']",fitness_center,medium,False,3,"['fitness', 'center', 'specializing', 'crossfit']",Indianapolis,"Generate domain name suggestions for the following business:

Business: fitness center specializing in crossfit

Domain suggestions:
- specializingwellnesstraining.com
- 247powe.com
- power.io",
288,small animal veterinary clinic in midtown,"['veterinaryclinichub.net', 'solutionsvet.com', 'clinicsmallanimal.com', 'topsmall.io']",veterinary_clinic,medium,False,4,"['small', 'animal', 'veterinary', 'clinic', 'midtown']",Los Angeles,"Generate domain name suggestions for the following business:

Business: small animal veterinary clinic in midtown

Domain suggestions:
- veterinaryclinichub.net
- solutionsvet.com
- clinicsmallanimal.com
- topsmall.io",
268,blockchain tech startup in community,"['platf0.com', 'blockchainsmart.com', 'solutionsmart.com', 'techstartupcloud.org', 'techstartupspot.com']",tech_startup,medium,False,5,"['blockchain', 'tech', 'startup', 'community']",San Antonio,"Generate domain name suggestions for the following business:

Business: blockchain tech startup in community

Domain suggestions:
- platf0.com
- blockchainsmart.com
- solutionsmart.com
- techstartupcloud.org
- techstartupspot.com",
620,catering specializing in wedding,"['247spec.net', 'food.com', 'partyspecializing.com']",catering,medium,False,3,"['catering', 'specializing', 'wedding']",Philadelphia,"Generate domain name suggestions for the following business:

Business: catering specializing in wedding

Domain suggestions:
- 247spec.net
- food.com
- partyspecializing.com",
335,photography studio,"['photopro.com', 'photographycapturephoto.net', 'mymemory.com']",photography_studio,simple,False,3,"['photography', 'studio']",,"Generate domain name suggestions for the following business:

Business: photography studio

Domain suggestions:
- photopro.com
- photographycapturephoto.net
- mymemory.com",
192,bookstore,"['book69.net', 'theread.com', 'readknowledgebook.com']",bookstore,simple,False,3,['bookstore'],,"Generate domain name suggestions for the following business:

Business: bookstore

Domain suggestions:
- book69.net
- theread.com
- readknowledgebook.com",
2,immigration law firm in Nashville,"['attorneyimmigration.net', 'advocco.net', 'legalcounselrights.com', 'defensejustice.net', 'nashvilleattorney.net', 'rightsadvocate.com', 'localadvocate.com']",law_firm,medium,False,7,"['immigration', 'law', 'firm', 'nashville']",Nashville,"Generate domain name suggestions for the following business:

Business: immigration law firm in Nashville

Domain suggestions:
- attorneyimmigration.net
- advocco.net
- legalcounselrights.com
- defensejustice.net
- nashvilleattorney.net
- rightsadvocate.com
- localadvocate.com",
131,"We are a family-owned tech startup in Austin specializing in edtech, committed to providing excellent edtech services","['spefy.com', 'techsolution.com', 'hubaustin.net', 'austinedtech.com', 'solutionhub.com', 'topaust.com', 'familyaustin.org']",tech_startup,complex,False,7,"['family', 'owned', 'tech', 'startup', 'austin', 'specializing', 'edtech', 'committed', 'providing', 'excellent', 'edtech', 'services']",Austin,"Generate domain name suggestions for the following business:

Business: We are a family-owned tech startup in Austin specializing in edtech, committed to providing excellent edtech services

Domain suggestions:
- spefy.com
- techsolution.com
- hubaustin.net
- austinedtech.com
- solutionhub.com
- topaust.com
- familyaustin.org",
309,local veterinary clinic offering mobile services,"['columbusservices.net', 'mobilezone.com', 'petmobilelocal.com', 'smartlocal.com', 'cliniccolumbus.com', 'solutionsvet.net', 'care72.com']",veterinary_clinic,medium,False,7,"['local', 'veterinary', 'clinic', 'offering', 'mobile', 'services']",Columbus,"Generate domain name suggestions for the following business:

Business: local veterinary clinic offering mobile services

Domain suggestions:
- columbusservices.net
- mobilezone.com
- petmobilelocal.com
- smartlocal.com
- cliniccolumbus.com
- solutionsvet.net
- care72.com",
306,residential landscaping in Indianapolis,"['indianapolislandscape.org', 'indialy.com', 'bestresidential.com', 'topgreen.co', 'indianapolisresi.com', 'residelab.com', 'indianapolisoutdoor.com']",landscaping,medium,False,7,"['residential', 'landscaping', 'indianapolis']",Indianapolis,"Generate domain name suggestions for the following business:

Business: residential landscaping in Indianapolis

Domain suggestions:
- indianapolislandscape.org
- indialy.com
- bestresidential.com
- topgreen.co
- indianapolisresi.com
- residelab.com
- indianapolisoutdoor.com",
466,furniture retail store in uptown,"['boutiqueindianapolis.com', '247mark.com', 'retailstoreservice.com', 'styl3.com']",retail_store,medium,False,4,"['furniture', 'retail', 'store', 'uptown']",Indianapolis,"Generate domain name suggestions for the following business:

Business: furniture retail store in uptown

Domain suggestions:
- boutiqueindianapolis.com
- 247mark.com
- retailstoreservice.com
- styl3.com",
267,local photography studio offering newborn services,"['visualgroup.com', 'memoryfy.com', 'photogzone.com', 'off.com', 'charlottecreative.com']",photography_studio,medium,False,5,"['local', 'photography', 'studio', 'offering', 'newborn', 'services']",Charlotte,"Generate domain name suggestions for the following business:

Business: local photography studio offering newborn services

Domain suggestions:
- visualgroup.com
- memoryfy.com
- photogzone.com
- off.com
- charlottecreative.com",
171,"specialized organic coffee shop located in historic district, Chicago, with a focus on customer satisfaction and quality service","['chicagosati.net', 'espressoshop.com', 'chicagodistrict.com']",coffee_shop,complex,False,3,"['specialized', 'organic', 'coffee', 'shop', 'historic', 'district', 'chicago', 'focus', 'customer', 'satisfaction', 'quality', 'service']",Chicago,"Generate domain name suggestions for the following business:

Business: specialized organic coffee shop located in historic district, Chicago, with a focus on customer satisfaction and quality service

Domain suggestions:
- chicagosati.net
- espressoshop.com
- chicagodistrict.com",
347,specialized art gallery offering sculpture services in the hillside area of Phoenix,"['offeringservicesphoenix.com', 'gallerysmart.com', 'galleryexhibit.com', 'phoenixart.com', 'artgalleryplus.com', 'phoenixservices.com', 'artphoenix.net']",art_gallery,complex,False,7,"['specialized', 'art', 'gallery', 'offering', 'sculpture', 'services', 'hillside', 'phoenix']",Phoenix,"Generate domain name suggestions for the following business:

Business: specialized art gallery offering sculpture services in the hillside area of Phoenix

Domain suggestions:
- offeringservicesphoenix.com
- gallerysmart.com
- galleryexhibit.com
- phoenixart.com
- artgalleryplus.com
- phoenixservices.com
- artphoenix.net",
512,organic coffee shop in suburban,"['espressobaltimore.net', 'roastcoffeeshop.com', 'localcoffee.com', 'coffeeio.co', 'plusshop.net', 'baltimorecoffee.com', 'cafesuburban.net']",coffee_shop,medium,False,7,"['organic', 'coffee', 'shop', 'suburban']",Baltimore,"Generate domain name suggestions for the following business:

Business: organic coffee shop in suburban

Domain suggestions:
- espressobaltimore.net
- roastcoffeeshop.com
- localcoffee.com
- coffeeio.co
- plusshop.net
- baltimorecoffee.com
- cafesuburban.net",
edge_14,SaaS-based marketing agency platform with serverless architecture and real-time analytics,"['saas.com', 'saaspro.com']",marketing_agency,edge_case,True,2,,,"Generate domain name suggestions for the following business:

Business: SaaS-based marketing agency platform with serverless architecture and real-time analytics

Domain suggestions:
- saas.com
- saaspro.com",technical_jargon
edge_28,IoT-integrated consulting firm leveraging big data analytics and edge computing,"['iot.com', 'iotpro.com', 'bestiot.com', 'integrated.com']",consulting_firm,edge_case,True,4,,,"Generate domain name suggestions for the following business:

Business: IoT-integrated consulting firm leveraging big data analytics and edge computing

Domain suggestions:
- iot.com
- iotpro.com
- bestiot.com
- integrated.com",technical_jargon
464,"reliable collision auto repair located in shopping district, Fort Worth, serving the Fort Worth area for over 9 years","['fortworthrepa.com', 'shoppinglocal.com', 'fortquick.com']",auto_repair,complex,False,3,"['reliable', 'collision', 'auto', 'repair', 'shopping', 'district', 'fort', 'worth', 'serving', 'fort', 'worth']",Fort Worth,"Generate domain name suggestions for the following business:

Business: reliable collision auto repair located in shopping district, Fort Worth, serving the Fort Worth area for over 9 years

Domain suggestions:
- fortworthrepa.com
- shoppinglocal.com
- fortquick.com",
821,retail store,"['marketfy.com', 'shopmarketretail.com', 'fash.com', 'stylehub.net', 'retailstore.com', 'boutly.com', 'styleretailstore.com']",retail_store,simple,False,7,"['retail', 'store']",,"Generate domain name suggestions for the following business:

Business: retail store

Domain suggestions:
- marketfy.com
- shopmarketretail.com
- fash.com
- stylehub.net
- retailstore.com
- boutly.com
- styleretailstore.com",
92,healthcare clinic,"['familymedical.com', 'mydoct.com', 'doctor55.com', 'wellnessclinic.com', 'welco.com', 'healthcaredoctor.com']",healthcare_clinic,simple,False,6,"['healthcare', 'clinic']",,"Generate domain name suggestions for the following business:

Business: healthcare clinic

Domain suggestions:
- familymedical.com
- mydoct.com
- doctor55.com
- wellnessclinic.com
- welco.com
- healthcaredoctor.com",
604,local law firm offering criminal defense services,"['offeringtop.net', 'servicesattorney.com', 'servicesrights.net', 'lawfirm247.com', 'firm37.com', 'lawfirmexpert.net']",law_firm,medium,False,6,"['local', 'law', 'firm', 'offering', 'criminal', 'defense', 'services']",Austin,"Generate domain name suggestions for the following business:

Business: local law firm offering criminal defense services

Domain suggestions:
- offeringtop.net
- servicesattorney.com
- servicesrights.net
- lawfirm247.com
- firm37.com
- lawfirmexpert.net",
565,small business accounting firm in Seattle,"['taxaccounting.com', 'seattl70.com', 'smallaccounting.com', 'myfina.com', '247busi.com', 'businessseattle.com']",accounting_firm,medium,False,6,"['small', 'business', 'accounting', 'firm', 'seattle']",Seattle,"Generate domain name suggestions for the following business:

Business: small business accounting firm in Seattle

Domain suggestions:
- taxaccounting.com
- seattl70.com
- smallaccounting.com
- myfina.com
- 247busi.com
- businessseattle.com",
218,real estate agency specializing in investment,"['marketsanjose.org', 'sellrealmarket.com', 'marketplus.io', 'prohous.com']",real_estate_agency,medium,False,4,"['real', 'estate', 'agency', 'specializing', 'investment']",San Jose,"Generate domain name suggestions for the following business:

Business: real estate agency specializing in investment

Domain suggestions:
- marketsanjose.org
- sellrealmarket.com
- marketplus.io
- prohous.com",
249,"award-winning design landscaping located in midtown, Fort Worth, known for our professional and friendly approach","['fortworthprofessional.net', 'winningawardknown.net', 'fortworthdesign.net', '247garden.com', 'fortworthprofessional.com', 'progreen.com']",landscaping,complex,False,6,"['award', 'winning', 'design', 'landscaping', 'midtown', 'fort', 'worth', 'known', 'professional', 'friendly', 'approach']",Fort Worth,"Generate domain name suggestions for the following business:

Business: award-winning design landscaping located in midtown, Fort Worth, known for our professional and friendly approach

Domain suggestions:
- fortworthprofessional.net
- winningawardknown.net
- fortworthdesign.net
- 247garden.com
- fortworthprofessional.com
- progreen.com",
461,collision auto repair in New York,"['newpro.net', 'easyyork.com', 'collisionnewyork.com', 'autonewyork.com', 'collisionrepairnew.com', 'newyorkcar.com']",auto_repair,medium,False,6,"['collision', 'auto', 'repair', 'new', 'york']",New York,"Generate domain name suggestions for the following business:

Business: collision auto repair in New York

Domain suggestions:
- newpro.net
- easyyork.com
- collisionnewyork.com
- autonewyork.com
- collisionrepairnew.com
- newyorkcar.com",
314,sculpture art gallery in suburban,"['artsuburban.com', 'galleryexhibitart.com', 'artgalleryservice.com', 'progall.com', 'suburbanart.com']",art_gallery,medium,False,5,"['sculpture', 'art', 'gallery', 'suburban']",Charlotte,"Generate domain name suggestions for the following business:

Business: sculpture art gallery in suburban

Domain suggestions:
- artsuburban.com
- galleryexhibitart.com
- artgalleryservice.com
- progall.com
- suburbanart.com",
496,coffee shop,"['shopsolutions.com', 'quickroas.com', 'shophub.com', 'groupbrew.net']",coffee_shop,simple,False,4,"['coffee', 'shop']",,"Generate domain name suggestions for the following business:

Business: coffee shop

Domain suggestions:
- shopsolutions.com
- quickroas.com
- shophub.com
- groupbrew.net",
edge_82,Cloud-based consulting firm with microservices architecture and API-first approach,"['cloud.com', 'cloudpro.com', 'bestcloud.com', 'based.com', 'basedpro.com']",consulting_firm,edge_case,True,5,,,"Generate domain name suggestions for the following business:

Business: Cloud-based consulting firm with microservices architecture and API-first approach

Domain suggestions:
- cloud.com
- cloudpro.com
- bestcloud.com
- based.com
- basedpro.com",technical_jargon
edge_145,"Established dental practice offering premium pediatric services, expert orthodontics solutions, and specialized family dentistry consulting for businesses and individuals throughout Dallas and surrounding areas, with a dedicated team of professionals committed to delivering exceptional results and exceeding customer expectations","['established.com', 'establishedpro.com']",dental_practice,edge_case,True,2,,,"Generate domain name suggestions for the following business:

Business: Established dental practice offering premium pediatric services, expert orthodontics solutions, and specialized family dentistry consulting for businesses and individuals throughout Dallas and surrounding areas, with a dedicated team of professionals committed to delivering exceptional results and exceeding customer expectations

Domain suggestions:
- established.com
- establishedpro.com",excessive_descriptions
385,local real estate agency offering luxury services,"['fortworthhome.com', 'localagencyservices.com', 'offeringfortworth.net']",real_estate_agency,medium,False,3,"['local', 'real', 'estate', 'agency', 'offering', 'luxury', 'services']",Fort Worth,"Generate domain name suggestions for the following business:

Business: local real estate agency offering luxury services

Domain suggestions:
- fortworthhome.com
- localagencyservices.com
- offeringfortworth.net",
397,landscaping specializing in residential,"['residentialspecializing.net', 'nashvillegarden.net', 'outdoorlandscape.com', 'nashvilleland.com']",landscaping,medium,False,4,"['landscaping', 'specializing', 'residential']",Nashville,"Generate domain name suggestions for the following business:

Business: landscaping specializing in residential

Domain suggestions:
- residentialspecializing.net
- nashvillegarden.net
- outdoorlandscape.com
- nashvilleland.com",
544,photography studio specializing in wedding,"['austinpicture.com', 'austincreative.com', 'memoryspecializing.com', 'photographystudiogroup.com']",photography_studio,medium,False,4,"['photography', 'studio', 'specializing', 'wedding']",Austin,"Generate domain name suggestions for the following business:

Business: photography studio specializing in wedding

Domain suggestions:
- austinpicture.com
- austincreative.com
- memoryspecializing.com
- photographystudiogroup.com",
90,"full-service exotic pets veterinary clinic located in residential area, Denver, serving the Denver area for over 15 years","['clinic.com', 'veterinaryclinicanimal.com', 'exoticveterinaryclinic.com', 's3rvic.io', 'vete21.net', 'denverexot.com']",veterinary_clinic,complex,False,6,"['full', 'service', 'exotic', 'pets', 'veterinary', 'clinic', 'residential', 'denver', 'serving', 'denver']",Denver,"Generate domain name suggestions for the following business:

Business: full-service exotic pets veterinary clinic located in residential area, Denver, serving the Denver area for over 15 years

Domain suggestions:
- clinic.com
- veterinaryclinicanimal.com
- exoticveterinaryclinic.com
- s3rvic.io
- vete21.net
- denverexot.com",
221,"We are a reliable veterinary clinic in San Francisco specializing in mobile, committed to providing excellent mobile services","['localvete.net', 'spec71.com', 'sanfranciscocare.org', 'veterinaryclinicplus.com', 'hubvet.com']",veterinary_clinic,complex,False,5,"['reliable', 'veterinary', 'clinic', 'san', 'francisco', 'specializing', 'mobile', 'committed', 'providing', 'excellent', 'mobile', 'services']",San Francisco,"Generate domain name suggestions for the following business:

Business: We are a reliable veterinary clinic in San Francisco specializing in mobile, committed to providing excellent mobile services

Domain suggestions:
- localvete.net
- spec71.com
- sanfranciscocare.org
- veterinaryclinicplus.com
- hubvet.com",
822,local consulting firm offering strategy services,"['zonesolu.com', 'professionalconsultingfirm.com', 'expe.com', 'localprofessional.com', 'soluti247.com', 'advisorysolutions.com', 'solutionsfirmprofessional.com']",consulting_firm,medium,False,7,"['local', 'consulting', 'firm', 'offering', 'strategy', 'services']",Denver,"Generate domain name suggestions for the following business:

Business: local consulting firm offering strategy services

Domain suggestions:
- zonesolu.com
- professionalconsultingfirm.com
- expe.com
- localprofessional.com
- soluti247.com
- advisorysolutions.com
- solutionsfirmprofessional.com",
363,alternative medicine healthcare clinic in Denver,"['caredoctorhealing.net', 'denverclinic.net', 'alternativemy.com', 'denvermedical.com']",healthcare_clinic,medium,False,4,"['alternative', 'medicine', 'healthcare', 'clinic', 'denver']",Denver,"Generate domain name suggestions for the following business:

Business: alternative medicine healthcare clinic in Denver

Domain suggestions:
- caredoctorhealing.net
- denverclinic.net
- alternativemy.com
- denvermedical.com",
